display_name,source,avg_wait_mins,min_wait_mins,max_wait_mins,service_start,service_end
249X,stop_times.txt,27.4,2.0,140.0,06:00:00,23:00:00
8A,frequencies.txt,27.5,25.0,30.0,06:00:00,23:40:00
405,stop_times.txt,27.5,25.0,35.0,06:00:00,17:00:00
N90,frequencies.txt,27.5,25.0,30.0,00:10:00,05:40:00
613A,frequencies.txt,27.5,25.0,30.0,06:45:00,19:08:00
673P,stop_times.txt,27.5,20.0,30.0,06:40:00,10:01:00
673,frequencies.txt,27.5,20.0,30.0,09:00:00,23:44:00
79P,stop_times.txt,27.5,25.0,30.0,07:05:00,19:53:00
810A,stop_times.txt,27.5,4.0,51.0,07:00:00,19:00:00
271X,frequencies.txt,27.5,25.0,30.0,17:30:00,20:07:00
23B,frequencies.txt,27.5,20.0,30.0,06:00:00,24:00:00
HK1,stop_times.txt,27.5,24.0,31.0,10:00:00,23:00:00
X6C,frequencies.txt,27.5,20.0,30.0,07:00:00,21:15:00
N373,frequencies.txt,27.5,20.0,30.0,00:00:00,05:10:00
582,frequencies.txt,27.5,20.0,30.0,08:00:00,22:00:00
296A,stop_times.txt,27.5,3.0,172.0,05:30:00,25:10:00
62A,stop_times.txt,27.6,4.0,150.0,06:15:00,35:36:00
Tsuen Wan - Huanggang,stop_times.txt,27.6,5.0,120.0,00:00:00,23:45:00
E23A,frequencies.txt,27.8,20.0,30.0,05:30:00,24:00:00
21,stop_times.txt,27.8,2.0,216.0,05:40:00,24:26:00
224X,frequencies.txt,27.9,20.0,30.0,06:30:00,21:00:00
208,frequencies.txt,27.9,25.0,35.0,05:40:00,22:00:00
33B,frequencies.txt,27.9,25.0,30.0,06:30:00,22:07:00
241X,frequencies.txt,27.9,20.0,35.0,05:20:00,24:37:00
671,frequencies.txt,28.0,15.0,45.0,06:25:00,21:05:00
N216,frequencies.txt,28.0,25.0,30.0,00:00:00,05:40:00
N40,stop_times.txt,28.0,28.0,28.0,00:00:00,06:00:00
N8P,stop_times.txt,28.0,6.0,39.0,00:35:00,05:20:00
95C,stop_times.txt,28.0,2.0,161.0,05:00:00,24:00:00
72K,stop_times.txt,28.0,1.0,104.0,05:30:00,24:45:00
10,stop_times.txt,28.1,1.0,211.0,05:30:00,25:05:00
8X,stop_times.txt,28.1,1.0,120.0,05:26:00,24:45:00
7014,stop_times.txt,28.2,2.0,100.0,06:10:00,25:13:00
DB03RP,frequencies.txt,28.3,20.0,35.0,07:40:00,22:56:00
A36,frequencies.txt,28.3,15.0,60.0,05:10:00,24:46:00
603,stop_times.txt,28.3,2.0,136.0,05:20:00,24:30:00
E22A,frequencies.txt,28.3,25.0,30.0,05:20:00,23:50:00
N241,frequencies.txt,28.3,25.0,30.0,00:10:00,06:00:00
W3,frequencies.txt,28.3,20.0,30.0,05:15:00,23:30:00
101X,stop_times.txt,28.5,20.0,39.0,07:15:00,19:19:00
16M,stop_times.txt,28.5,9.0,55.0,05:30:00,24:10:00
272X,frequencies.txt,28.6,15.0,35.0,07:45:00,22:25:00
N31,frequencies.txt,28.6,20.0,35.0,00:00:00,24:18:00
11D,stop_times.txt,28.6,3.0,240.0,05:30:00,24:38:00
71,frequencies.txt,28.6,15.0,35.0,05:30:00,21:30:00
E11B,frequencies.txt,28.7,10.0,40.0,06:35:00,23:40:00
68A,stop_times.txt,28.7,2.0,103.0,05:20:00,24:52:00
298,frequencies.txt,28.8,25.0,30.0,07:45:00,23:00:00
38A,frequencies.txt,28.8,25.0,30.0,05:45:00,24:25:00
47A,frequencies.txt,28.8,20.0,30.0,05:45:00,23:17:00
265S,stop_times.txt,28.8,10.0,35.0,06:40:00,09:05:00
276C,stop_times.txt,28.8,10.0,54.0,06:50:00,19:34:00
E11,frequencies.txt,28.9,20.0,40.0,05:20:00,24:00:00
281,stop_times.txt,28.9,8.0,112.0,05:20:00,25:15:00
A11,frequencies.txt,28.9,15.0,60.0,05:10:00,25:34:00
42,stop_times.txt,29.0,2.0,90.0,05:30:00,24:50:00
91M,stop_times.txt,29.0,1.0,190.0,05:40:00,24:10:00
A34,frequencies.txt,29.1,15.0,60.0,05:10:00,24:43:00
30X,stop_times.txt,29.1,1.0,144.0,06:00:00,24:00:00
5A,frequencies.txt,29.2,25.0,30.0,06:30:00,22:40:00
46P,stop_times.txt,29.2,10.0,60.0,06:50:00,19:31:00
87S,stop_times.txt,29.2,10.0,98.0,06:40:00,20:05:00
NA12,stop_times.txt,29.2,26.0,30.0,01:30:00,07:04:00
86S,stop_times.txt,29.2,6.0,60.0,06:40:00,17:35:00
15A,frequencies.txt,29.3,20.0,60.0,05:50:00,24:15:00
1P,stop_times.txt,29.3,15.0,55.0,07:20:00,09:12:00
40M,stop_times.txt,29.4,1.0,75.0,06:06:00,23:21:00
11X,stop_times.txt,29.4,2.0,140.0,05:30:00,24:30:00
6F,frequencies.txt,29.4,25.0,35.0,06:00:00,24:07:00
71K,stop_times.txt,29.5,1.0,194.0,06:00:00,24:40:00
N118,stop_times.txt,29.5,10.0,70.0,00:10:00,06:05:00
86C,stop_times.txt,29.6,1.0,145.0,05:30:00,24:20:00
E36A,stop_times.txt,29.7,2.0,155.0,05:20:00,23:43:00
15A,stop_times.txt,29.7,2.0,80.0,05:50:00,24:15:00
92,stop_times.txt,29.7,2.0,142.0,05:30:00,23:45:00
967,stop_times.txt,29.8,2.0,140.0,05:40:00,20:03:00
N27,frequencies.txt,30.0,30.0,30.0,05:00:00,06:00:00
681P,stop_times.txt,30.0,30.0,30.0,07:00:00,19:18:00
277P,stop_times.txt,30.0,30.0,30.0,06:30:00,19:28:00
N283,stop_times.txt,30.0,30.0,30.0,00:45:00,02:41:00
N287,stop_times.txt,30.0,30.0,30.0,00:55:00,03:02:00
806X,frequencies.txt,30.0,30.0,30.0,07:00:00,19:30:00
A28X,stop_times.txt,30.0,30.0,30.0,05:50:00,08:51:00
93P,stop_times.txt,30.0,30.0,30.0,07:15:00,19:19:00
N307,stop_times.txt,30.0,30.0,30.0,00:30:00,06:40:00
7022,stop_times.txt,30.0,30.0,30.0,06:48:00,21:40:00
806M,frequencies.txt,30.0,30.0,30.0,08:00:00,08:39:00
810A,frequencies.txt,30.0,30.0,30.0,07:00:00,19:00:00
N260,frequencies.txt,30.0,30.0,30.0,00:00:00,06:00:00
78X,stop_times.txt,30.0,15.0,60.0,05:40:00,08:46:00
68F,frequencies.txt,30.0,30.0,30.0,06:00:00,23:30:00
N39,frequencies.txt,30.0,30.0,30.0,01:00:00,02:00:00
H2,frequencies.txt,30.0,30.0,30.0,11:00:00,18:00:00
H2K,frequencies.txt,30.0,30.0,30.0,17:05:00,22:30:00
272P,stop_times.txt,30.0,6.0,88.0,06:45:00,19:36:00
10P,stop_times.txt,30.0,30.0,30.0,07:45:00,18:40:00
N41X,frequencies.txt,30.0,30.0,30.0,01:15:00,02:11:00
B2P,stop_times.txt,30.0,5.0,60.0,06:00:00,24:20:00
N4X,frequencies.txt,30.0,30.0,30.0,00:00:00,02:00:00
20G,stop_times.txt,30.0,30.0,30.0,06:30:00,09:00:00
N36,frequencies.txt,30.0,30.0,30.0,00:55:00,01:55:00
N252,stop_times.txt,30.0,30.0,30.0,01:05:00,02:42:00
N237,frequencies.txt,30.0,30.0,30.0,01:00:00,05:00:00
308A,stop_times.txt,30.0,30.0,30.0,06:30:00,08:30:00
308A,frequencies.txt,30.0,30.0,30.0,06:30:00,08:30:00
H1,frequencies.txt,30.0,30.0,30.0,11:00:00,17:00:00
66S,frequencies.txt,30.0,30.0,30.0,00:00:00,06:00:00
60R,stop_times.txt,30.0,24.0,36.0,10:00:00,18:00:00
K75A,frequencies.txt,30.0,30.0,30.0,06:15:00,23:15:00
264R,frequencies.txt,30.0,30.0,30.0,09:45:00,19:00:00
289R,frequencies.txt,30.0,30.0,30.0,07:00:00,18:45:00
314,frequencies.txt,30.0,30.0,30.0,11:08:00,17:38:00
7053,stop_times.txt,30.0,5.0,100.0,09:00:00,18:10:00
K51A,frequencies.txt,30.0,30.0,30.0,07:00:00,20:00:00
808P,frequencies.txt,30.0,30.0,30.0,06:30:00,10:00:00
31P,stop_times.txt,30.0,30.0,30.0,07:35:00,08:22:00
271P,stop_times.txt,30.0,30.0,30.0,07:15:00,09:11:00
31X,frequencies.txt,30.0,30.0,30.0,07:30:00,08:04:00
679,stop_times.txt,30.0,30.0,30.0,07:00:00,09:01:00
20E,frequencies.txt,30.0,30.0,30.0,06:30:00,20:00:00
60C,frequencies.txt,30.0,30.0,30.0,10:00:00,15:00:00
809K,frequencies.txt,30.0,30.0,30.0,06:30:00,23:30:00
7000003,stop_times.txt,30.0,7.0,53.0,07:00:00,07:53:00
7B,frequencies.txt,30.0,20.0,35.0,06:00:00,24:10:00
2B,frequencies.txt,30.0,30.0,30.0,05:40:00,24:10:00
N171,frequencies.txt,30.0,30.0,30.0,00:23:00,05:55:00
251C,frequencies.txt,30.0,30.0,30.0,06:00:00,22:00:00
N213,stop_times.txt,30.0,30.0,30.0,00:30:00,02:16:00
N214,stop_times.txt,30.0,30.0,30.0,04:30:00,06:10:00
270E,frequencies.txt,30.0,30.0,30.0,18:35:00,23:05:00
25MS,stop_times.txt,30.0,30.0,30.0,07:30:00,19:30:00
HK1,frequencies.txt,30.0,30.0,30.0,10:00:00,23:00:00
613A,stop_times.txt,30.0,30.0,30.0,06:45:00,19:08:00
N64,stop_times.txt,30.0,30.0,30.0,00:50:00,01:57:00
8H,frequencies.txt,30.0,30.0,30.0,07:30:00,20:20:00
NA21,frequencies.txt,30.0,30.0,30.0,00:40:00,04:40:00
112S,frequencies.txt,30.0,30.0,30.0,00:45:00,02:45:00
720X,stop_times.txt,30.0,30.0,30.0,07:20:00,08:26:00
15C,frequencies.txt,30.0,30.0,30.0,10:00:00,22:10:00
45S,frequencies.txt,30.0,30.0,30.0,07:30:00,17:30:00
R42,stop_times.txt,30.0,30.0,30.0,09:15:00,22:14:00
22K,frequencies.txt,30.0,30.0,30.0,07:10:00,08:45:00
482,frequencies.txt,30.0,30.0,30.0,23:30:00,30:00:00
N73,frequencies.txt,30.0,30.0,30.0,00:00:00,29:40:00
N8X,frequencies.txt,30.0,30.0,30.0,00:15:00,05:30:00
581,stop_times.txt,30.0,14.0,46.0,06:10:00,22:20:00
81X,stop_times.txt,30.0,30.0,30.0,07:30:00,08:51:00
W2,frequencies.txt,30.0,30.0,30.0,05:20:00,22:08:00
504,frequencies.txt,30.0,30.0,30.0,07:00:00,20:15:00
12B,stop_times.txt,30.0,9.0,51.0,06:00:00,23:30:00
4004,frequencies.txt,30.0,30.0,30.0,06:45:00,19:30:00
X9,stop_times.txt,30.0,30.0,30.0,16:30:00,19:20:00
211A,frequencies.txt,30.0,30.0,30.0,08:30:00,20:30:00
813,stop_times.txt,30.0,20.0,60.0,06:30:00,22:30:00
1M,stop_times.txt,30.1,4.0,84.0,06:30:00,24:00:00
51B,frequencies.txt,30.2,10.0,60.0,05:20:00,21:30:00
297,stop_times.txt,30.2,5.0,114.0,05:30:00,24:29:00
278A,frequencies.txt,30.2,15.0,60.0,05:30:00,23:18:00
40,stop_times.txt,30.3,1.0,210.0,05:30:00,24:30:00
6C,stop_times.txt,30.4,1.0,221.0,05:25:00,24:20:00
238X,stop_times.txt,30.5,1.0,140.0,06:00:00,24:30:00
16X,frequencies.txt,30.5,15.0,60.0,05:30:00,23:35:00
66X,stop_times.txt,30.6,1.0,150.0,05:15:00,24:38:00
A47X,frequencies.txt,30.6,25.0,35.0,05:00:00,25:11:00
41A,stop_times.txt,30.6,1.0,177.0,05:40:00,24:20:00
79X,frequencies.txt,30.7,20.0,45.0,05:35:00,24:00:00
7M,stop_times.txt,30.7,1.0,189.0,05:50:00,24:00:00
32,stop_times.txt,30.8,2.0,238.0,05:50:00,24:52:00
23S,stop_times.txt,30.8,5.0,180.0,06:00:00,22:00:00
7,stop_times.txt,30.8,1.0,182.0,05:15:00,25:00:00
44B,stop_times.txt,31.0,16.0,46.0,05:30:00,22:00:00
43S,stop_times.txt,31.0,31.0,31.0,06:00:00,19:05:00
90A,stop_times.txt,31.2,10.0,120.0,06:30:00,19:00:00
277E,stop_times.txt,31.3,5.0,120.0,05:30:00,24:35:00
A22,frequencies.txt,31.3,15.0,60.0,05:20:00,25:27:00
80K,stop_times.txt,31.4,1.0,231.0,05:30:00,24:35:00
34A,stop_times.txt,31.4,13.0,107.0,06:45:00,20:45:00
3B,stop_times.txt,31.4,2.0,131.0,05:35:00,24:56:00
A33,stop_times.txt,31.4,5.0,180.0,05:05:00,24:00:00
73K,stop_times.txt,31.5,2.0,180.0,05:40:00,23:30:00
780P,stop_times.txt,31.5,23.0,40.0,07:15:00,09:13:00
296M,frequencies.txt,31.6,20.0,40.0,05:50:00,24:10:00
85M,stop_times.txt,31.6,3.0,161.0,05:30:00,24:00:00
811S,stop_times.txt,31.6,22.0,38.0,06:00:00,09:00:00
37H,frequencies.txt,31.7,20.0,45.0,06:10:00,24:15:00
4007,frequencies.txt,31.7,30.0,35.0,05:30:00,19:26:00
402S,frequencies.txt,31.7,25.0,40.0,02:30:00,26:30:00
36A,stop_times.txt,31.7,2.0,230.0,05:20:00,24:00:00
219X,stop_times.txt,31.7,4.0,164.0,06:45:00,24:00:00
A12,frequencies.txt,31.8,15.0,60.0,05:30:00,24:15:00
28A,stop_times.txt,31.8,5.0,225.0,07:00:00,22:00:00
66,stop_times.txt,31.8,6.0,163.0,06:30:00,23:00:00
406,stop_times.txt,32.0,32.0,32.0,06:45:00,16:30:00
409K,stop_times.txt,32.0,1.0,81.0,05:50:00,23:10:00
W2,stop_times.txt,32.0,5.0,60.0,05:20:00,22:08:00
53,frequencies.txt,32.1,25.0,35.0,05:50:00,24:15:00
87C,stop_times.txt,32.1,15.0,72.0,09:20:00,23:10:00
63B,stop_times.txt,32.2,10.0,110.0,07:00:00,24:00:00
270A,stop_times.txt,32.2,1.0,140.0,05:30:00,25:21:00
7022,frequencies.txt,32.3,30.0,37.0,06:48:00,21:40:00
290X,stop_times.txt,32.3,1.0,195.0,05:10:00,25:05:00
68K,stop_times.txt,32.4,3.0,171.0,06:30:00,24:30:00
12,stop_times.txt,32.5,1.0,240.0,05:40:00,24:38:00
281X,stop_times.txt,32.5,25.0,40.0,06:45:00,08:55:00
N8,frequencies.txt,32.5,30.0,35.0,00:15:00,06:50:00
589,stop_times.txt,32.5,30.0,35.0,07:30:00,19:40:00
3X,stop_times.txt,32.5,19.0,46.0,07:30:00,18:45:00
55S,stop_times.txt,32.5,5.0,105.0,07:10:00,18:20:00
B6,frequencies.txt,32.5,15.0,60.0,05:30:00,30:00:00
268,frequencies.txt,32.5,30.0,35.0,05:45:00,24:40:00
272A,stop_times.txt,32.5,2.0,167.0,00:40:00,24:20:00
62X,stop_times.txt,32.5,1.0,105.0,05:35:00,25:00:00
7008,stop_times.txt,32.6,5.0,95.0,06:40:00,24:10:00
57M,stop_times.txt,32.6,2.0,166.0,05:35:00,24:15:00
7000027,stop_times.txt,32.6,5.0,100.0,09:30:00,19:05:00
44M,stop_times.txt,32.7,5.0,175.0,00:00:00,24:45:00
25A,stop_times.txt,32.8,1.0,196.0,05:30:00,24:29:00
DB01R,stop_times.txt,33.0,5.0,210.0,05:30:00,25:30:00
82X,stop_times.txt,33.1,5.0,190.0,05:40:00,20:40:00
971,stop_times.txt,33.1,1.0,150.0,05:30:00,24:34:00
792M,stop_times.txt,33.1,4.0,180.0,05:45:00,23:45:00
B3A,stop_times.txt,33.2,1.0,135.0,06:00:00,23:49:00
57K,stop_times.txt,33.2,3.0,108.0,06:00:00,23:45:00
284,stop_times.txt,33.3,7.0,127.0,06:00:00,24:00:00
278X,stop_times.txt,33.3,1.0,180.0,05:15:00,25:16:00
43B,stop_times.txt,33.4,4.0,111.0,05:40:00,24:11:00
K74,frequencies.txt,33.5,20.0,60.0,06:00:00,19:27:00
N969,frequencies.txt,33.6,20.0,45.0,00:15:00,06:43:00
14X,stop_times.txt,33.6,5.0,70.0,06:00:00,23:00:00
182,stop_times.txt,33.6,5.0,130.0,06:00:00,23:50:00
21A,stop_times.txt,33.7,2.0,201.0,06:00:00,24:03:00
806C,stop_times.txt,33.8,12.0,75.0,08:15:00,20:00:00
B4,frequencies.txt,33.8,15.0,60.0,05:00:00,29:00:00
S52,stop_times.txt,33.8,2.0,180.0,05:28:00,23:52:00
81K,stop_times.txt,33.8,1.0,166.0,05:30:00,24:51:00
7021,stop_times.txt,33.9,1.0,60.0,07:00:00,19:49:00
98C,stop_times.txt,33.9,1.0,105.0,05:15:00,24:31:00
5R,stop_times.txt,34.0,8.0,102.0,07:00:00,22:00:00
2F,stop_times.txt,34.1,1.0,104.0,05:35:00,24:15:00
606,stop_times.txt,34.1,1.0,161.0,06:30:00,20:56:00
N962,frequencies.txt,34.2,25.0,45.0,00:00:00,06:18:00
27A,stop_times.txt,34.2,1.0,120.0,06:20:00,23:00:00
31B,stop_times.txt,34.2,5.0,95.0,05:35:00,24:15:00
14M,stop_times.txt,34.4,1.0,203.0,06:05:00,23:59:00
608,stop_times.txt,34.4,1.0,208.0,05:40:00,24:35:00
276,stop_times.txt,34.4,1.0,126.0,05:25:00,25:29:00
A34,stop_times.txt,34.5,1.0,158.0,05:10:00,24:43:00
3C,stop_times.txt,34.5,2.0,132.0,05:30:00,24:42:00
43C,stop_times.txt,34.5,3.0,60.0,06:00:00,22:30:00
NR338,stop_times.txt,34.5,25.0,50.0,01:05:00,24:15:00
273D,stop_times.txt,34.6,4.0,160.0,06:30:00,23:30:00
N290,stop_times.txt,34.6,20.0,73.0,00:50:00,06:27:00
33,stop_times.txt,34.7,4.0,120.0,05:00:00,23:55:00
B7,stop_times.txt,34.8,2.0,170.0,06:20:00,22:32:00
DB02RP,stop_times.txt,35.0,35.0,35.0,10:00:00,10:35:00
259C,stop_times.txt,35.0,35.0,35.0,07:20:00,09:00:00
976,stop_times.txt,35.0,30.0,50.0,06:25:00,20:27:00
73B,frequencies.txt,35.0,25.0,60.0,06:45:00,19:42:00
678,stop_times.txt,35.0,30.0,45.0,06:15:00,20:22:00
91S,stop_times.txt,35.0,25.0,45.0,06:55:00,08:44:00
N237,stop_times.txt,35.0,35.0,35.0,01:00:00,05:00:00
80P,stop_times.txt,35.0,10.0,60.0,06:50:00,09:00:00
905A,stop_times.txt,35.0,35.0,35.0,17:50:00,20:02:00
54,stop_times.txt,35.2,1.0,204.0,05:25:00,23:28:00
68E,stop_times.txt,35.2,4.0,184.0,05:35:00,24:50:00
934,stop_times.txt,35.2,5.0,190.0,06:30:00,23:00:00
S56,stop_times.txt,35.3,1.0,221.0,00:00:00,23:57:00
93A,stop_times.txt,35.4,1.0,160.0,05:30:00,24:20:00
69,stop_times.txt,35.4,2.0,102.0,06:30:00,23:00:00
82K,frequencies.txt,35.5,30.0,40.0,06:00:00,23:10:00
43M,stop_times.txt,35.6,1.0,205.0,05:45:00,25:16:00
690,stop_times.txt,35.6,3.0,125.0,06:00:00,23:35:00
E23,stop_times.txt,35.8,2.0,210.0,05:25:00,24:00:00
269B,stop_times.txt,35.8,5.0,110.0,05:20:00,25:05:00
P968,stop_times.txt,35.9,20.0,60.0,06:50:00,22:20:00
NR338S,stop_times.txt,35.9,5.0,76.0,07:35:00,23:44:00
67A,stop_times.txt,35.9,1.0,209.0,05:00:00,24:00:00
962,stop_times.txt,35.9,3.0,94.0,05:50:00,21:26:00
75K,stop_times.txt,36.0,1.0,240.0,05:25:00,24:00:00
274P,stop_times.txt,36.1,2.0,60.0,07:00:00,20:00:00
A41P,stop_times.txt,36.1,6.0,120.0,05:20:00,25:06:00
81C,stop_times.txt,36.1,2.0,148.0,05:15:00,25:13:00
16,stop_times.txt,36.3,1.0,240.0,05:30:00,25:25:00
5A,stop_times.txt,36.3,8.0,70.0,06:30:00,22:40:00
41M,stop_times.txt,36.3,2.0,240.0,05:35:00,24:27:00
21K,stop_times.txt,36.3,4.0,146.0,00:15:00,24:00:00
238M,stop_times.txt,36.5,1.0,165.0,05:40:00,24:55:00
N29,stop_times.txt,36.6,26.0,55.0,00:15:00,07:04:00
241X,stop_times.txt,36.6,3.0,123.0,05:20:00,24:37:00
7032,stop_times.txt,36.7,10.0,150.0,08:00:00,17:25:00
276B,stop_times.txt,36.7,4.0,174.0,05:10:00,24:50:00
47A,stop_times.txt,36.8,6.0,210.0,05:45:00,23:17:00
203C,stop_times.txt,36.8,2.0,153.0,05:30:00,23:00:00
B1,stop_times.txt,36.9,1.0,151.0,05:40:00,23:31:00
701A,stop_times.txt,36.9,7.0,173.0,06:00:00,23:00:00
1S,stop_times.txt,37.0,21.0,69.0,00:30:00,05:50:00
A10,frequencies.txt,37.1,20.0,60.0,05:30:00,26:01:00
580,stop_times.txt,37.2,2.0,88.0,06:20:00,24:10:00
606A,stop_times.txt,37.2,8.0,100.0,06:10:00,09:30:00
7035,stop_times.txt,37.3,12.0,73.0,08:20:00,17:58:00
A23,frequencies.txt,37.5,30.0,60.0,05:10:00,24:10:00
251C,stop_times.txt,37.5,23.0,52.0,06:00:00,22:00:00
P960,stop_times.txt,37.5,30.0,45.0,06:45:00,22:25:00
A25,frequencies.txt,37.5,30.0,60.0,05:10:00,24:30:00
7004,stop_times.txt,37.6,5.0,85.0,06:00:00,22:35:00
930,stop_times.txt,37.7,1.0,229.0,05:55:00,24:55:00
81,stop_times.txt,37.8,1.0,240.0,05:30:00,24:50:00
18,stop_times.txt,37.8,2.0,178.0,05:30:00,24:22:00
E21,stop_times.txt,37.8,5.0,220.0,05:30:00,24:00:00
NA40,stop_times.txt,37.9,6.0,204.0,00:15:00,06:19:00
80X,stop_times.txt,37.9,1.0,240.0,05:40:00,24:00:00
214,stop_times.txt,37.9,1.0,199.0,05:20:00,25:11:00
20R,stop_times.txt,38.0,3.0,73.0,05:40:00,20:15:00
K51A,stop_times.txt,38.0,38.0,38.0,07:00:00,20:00:00
978,stop_times.txt,38.1,1.0,149.0,05:40:00,23:40:00
261X,stop_times.txt,38.1,15.0,105.0,06:55:00,19:45:00
22D,stop_times.txt,38.2,5.0,150.0,07:05:00,23:35:00
79,stop_times.txt,38.3,5.0,120.0,06:30:00,21:20:00
261,stop_times.txt,38.3,2.0,238.0,05:30:00,24:12:00
203E,stop_times.txt,38.5,5.0,165.0,05:45:00,24:30:00
251A,stop_times.txt,38.6,3.0,143.0,05:25:00,25:25:00
N78,stop_times.txt,38.6,19.0,101.0,00:30:00,05:41:00
77K,stop_times.txt,38.6,2.0,135.0,05:55:00,24:00:00
W4,stop_times.txt,38.7,26.0,64.0,08:00:00,20:30:00
14B,stop_times.txt,38.7,2.0,160.0,05:45:00,24:35:00
22X,stop_times.txt,38.8,8.0,202.0,06:10:00,23:10:00
271B,stop_times.txt,38.8,20.0,94.0,07:10:00,20:04:00
26M,stop_times.txt,39.0,6.0,119.0,05:35:00,23:30:00
63K,stop_times.txt,39.0,2.0,112.0,06:00:00,24:00:00
70A,stop_times.txt,39.0,6.0,129.0,07:15:00,21:00:00
299X,stop_times.txt,39.1,2.0,180.0,05:40:00,24:00:00
37,stop_times.txt,39.1,1.0,238.0,05:20:00,24:25:00
A30,frequencies.txt,39.2,25.0,60.0,05:20:00,24:00:00
33B,stop_times.txt,39.4,3.0,97.0,06:30:00,22:07:00
X42C,stop_times.txt,39.7,4.0,240.0,06:15:00,22:15:00
8A,stop_times.txt,39.7,19.0,81.0,06:00:00,23:40:00
N11,stop_times.txt,39.7,8.0,60.0,01:20:00,06:28:00
S64,stop_times.txt,39.9,5.0,228.0,08:15:00,24:00:00
E11A,frequencies.txt,40.0,35.0,44.0,05:20:00,24:00:00
B2,stop_times.txt,40.0,12.0,83.0,06:00:00,24:20:00
11S,frequencies.txt,40.0,30.0,50.0,00:00:00,05:30:00
243P,stop_times.txt,40.0,40.0,40.0,07:20:00,08:32:00
DB02R,frequencies.txt,40.0,30.0,60.0,00:00:00,23:00:00
H2K,stop_times.txt,40.0,40.0,40.0,17:05:00,22:30:00
92R,frequencies.txt,40.0,30.0,60.0,09:00:00,19:00:00
268M,stop_times.txt,40.0,20.0,107.0,07:00:00,24:50:00
N373,stop_times.txt,40.0,30.0,55.0,00:00:00,05:10:00
279A,stop_times.txt,40.0,30.0,45.0,07:00:00,09:56:00
97,stop_times.txt,40.0,5.0,80.0,05:30:00,19:05:00
72A,stop_times.txt,40.0,1.0,221.0,05:10:00,24:20:00
A26,stop_times.txt,40.1,8.0,84.0,06:00:00,23:55:00
54S,stop_times.txt,40.2,16.0,104.0,06:30:00,22:45:00
A43,stop_times.txt,40.2,3.0,127.0,05:10:00,24:47:00
278A,stop_times.txt,40.2,3.0,193.0,05:30:00,23:18:00
72X,stop_times.txt,40.4,2.0,205.0,05:15:00,25:00:00
61S,stop_times.txt,40.5,21.0,64.0,00:30:00,06:00:00
NR332,stop_times.txt,40.5,5.0,240.0,01:00:00,25:00:00
83X,stop_times.txt,40.5,1.0,161.0,05:40:00,24:15:00
66M,stop_times.txt,40.5,2.0,218.0,05:35:00,24:20:00
90,stop_times.txt,40.6,1.0,200.0,05:20:00,24:33:00
78C,frequencies.txt,40.8,20.0,60.0,05:40:00,22:34:00
33A,stop_times.txt,40.9,2.0,238.0,05:40:00,24:20:00
47M,stop_times.txt,41.0,4.0,223.0,06:00:00,25:15:00
DB02R,stop_times.txt,41.0,28.0,92.0,00:00:00,23:00:00
17M,stop_times.txt,41.0,2.0,195.0,05:45:00,25:00:00
A21,stop_times.txt,41.2,4.0,216.0,05:15:00,24:24:00
973,frequencies.txt,41.2,30.0,60.0,07:00:00,21:00:00
A37,stop_times.txt,41.2,2.0,100.0,05:00:00,24:55:00
79S,frequencies.txt,41.3,4.0,60.0,00:00:00,30:01:00
36,stop_times.txt,41.3,2.0,210.0,05:30:00,24:25:00
30,stop_times.txt,41.4,3.0,110.0,05:30:00,24:07:00
87B,stop_times.txt,41.5,2.0,180.0,05:30:00,24:27:00
N50,stop_times.txt,41.6,30.0,88.0,01:15:00,06:27:00
71B,stop_times.txt,41.7,1.0,171.0,05:35:00,24:30:00
230R,frequencies.txt,41.8,20.0,60.0,09:00:00,22:30:00
283,stop_times.txt,41.9,3.0,223.0,06:00:00,24:00:00
74A,stop_times.txt,42.0,7.0,104.0,06:00:00,22:35:00
88C,stop_times.txt,42.0,8.0,172.0,07:00:00,23:00:00
36B,stop_times.txt,42.1,1.0,181.0,05:30:00,24:40:00
NA11,stop_times.txt,42.2,20.0,111.0,00:40:00,06:19:00
32M,stop_times.txt,42.2,11.0,181.0,05:30:00,23:45:00
30A,frequencies.txt,42.5,35.0,50.0,06:30:00,23:45:00
A33,frequencies.txt,42.5,20.0,60.0,05:05:00,24:00:00
4B,stop_times.txt,42.6,27.0,87.0,06:00:00,23:30:00
N72,stop_times.txt,42.7,18.0,72.0,00:10:00,05:40:00
88K,stop_times.txt,42.7,2.0,137.0,05:30:00,24:40:00
2B,stop_times.txt,43.0,13.0,73.0,05:40:00,24:10:00
B3,stop_times.txt,43.1,1.0,240.0,00:00:00,24:20:00
78K,stop_times.txt,43.2,4.0,180.0,05:30:00,23:35:00
108A,stop_times.txt,43.2,5.0,220.0,06:00:00,20:45:00
K52A,frequencies.txt,43.3,20.0,60.0,08:00:00,18:00:00
93K,stop_times.txt,43.4,2.0,178.0,05:10:00,24:10:00
63S,stop_times.txt,43.5,2.0,98.0,01:20:00,25:25:00
51K,stop_times.txt,43.5,1.0,182.0,05:45:00,24:44:00
4M,stop_times.txt,43.5,2.0,168.0,06:00:00,24:00:00
66A,stop_times.txt,43.7,11.0,169.0,09:00:00,20:00:00
59S,stop_times.txt,43.7,12.0,150.0,06:30:00,22:30:00
13D,stop_times.txt,43.7,1.0,240.0,05:15:00,25:14:00
